timestamp,user,event,source_ip
2026-04-19 22:59:18,eve,logout,10.0.0.1
2026-04-19 22:59:19,eve,login,192.168.1.100
2026-04-19 22:59:20,bob,login,10.0.1.5
2026-04-19 22:59:21,dave,login,10.0.0.1
2026-04-19 22:59:22,eve,access_resource,192.168.1.100
2026-04-19 22:59:23,frank,login,172.16.0.50
2026-04-19 22:59:25,eve,logout,172.16.0.50
2026-04-19 22:59:26,charlie,access_resource,192.168.1.100
2026-04-19 22:59:27,charlie,login,172.16.0.50
2026-04-19 22:59:28,bob,access_resource,10.0.0.1
2026-04-19 22:59:29,eve,login,10.0.0.1
2026-04-19 22:59:30,frank,logout,192.168.1.100
2026-04-19 22:59:31,root,access_resource,10.0.1.5
2026-04-19 22:59:33,frank,access_resource,10.0.2.10
2026-04-19 22:59:34,frank,login,10.0.1.5
2026-04-19 22:59:35,eve,logout,10.0.0.1
2026-04-19 22:59:37,frank,login,172.16.0.50
2026-04-19 22:59:38,frank,logout,10.0.0.1
2026-04-19 22:59:39,frank,access_resource,10.0.2.10
2026-04-19 22:59:39,eve,access_resource,10.0.2.10
2026-04-19 22:59:41,eve,access_resource,10.0.1.5
2026-04-19 22:59:43,charlie,logout,192.168.1.100
2026-04-19 22:59:44,eve,login,10.0.1.5
2026-04-19 22:59:45,root,access_resource,192.168.1.100
2026-04-19 22:59:47,charlie,access_resource,172.16.0.50
2026-04-19 22:59:48,root,login,10.0.0.1
2026-04-19 22:59:49,charlie,login,172.16.0.50
2026-04-19 22:59:51,dave,access_resource,10.0.0.1
2026-04-19 22:59:52,root,login,10.0.1.5
2026-04-19 22:59:53,eve,login,172.16.0.50
2026-04-19 22:59:54,bob,login,192.168.1.100
2026-04-19 22:59:55,eve,login,192.168.1.100
2026-04-19 22:59:56,charlie,login,192.168.1.100
2026-04-19 22:59:57,alice,login,10.0.0.1
2026-04-19 22:59:58,charlie,logout,10.0.0.1
2026-04-19 22:59:59,root,access_resource,172.16.0.50
2026-04-19 23:00:00,root,login,172.16.0.50
2026-04-19 23:00:01,bob,access_resource,10.0.2.10
2026-04-19 23:00:02,charlie,login,10.0.0.1
2026-04-19 23:00:03,bob,login,10.0.1.5
2026-04-19 23:00:04,charlie,logout,172.16.0.50
2026-04-19 23:00:06,charlie,logout,172.16.0.50
2026-04-19 23:00:07,root,logout,172.16.0.50
2026-04-19 23:00:09,bob,access_resource,10.0.2.10
2026-04-19 23:00:10,eve,access_resource,172.16.0.50
2026-04-19 23:00:12,charlie,access_resource,192.168.1.100
2026-04-19 23:00:13,root,login,10.0.0.1
2026-04-19 23:00:14,root,access_resource,10.0.0.1
2026-04-19 23:00:15,root,logout,192.168.1.100
2026-04-19 23:00:17,frank,logout,10.0.0.1
2026-04-19 23:00:18,eve,access_resource,10.0.1.5
2026-04-19 23:00:19,frank,access_resource,10.0.1.5
2026-04-19 23:00:20,root,logout,10.0.2.10
2026-04-19 23:00:21,frank,access_resource,10.0.2.10
2026-04-19 23:00:23,charlie,login,192.168.1.100
2026-04-19 23:00:24,eve,login,192.168.1.100
2026-04-19 23:00:25,eve,access_resource,172.16.0.50
2026-04-19 23:00:26,frank,failed_login,198.51.100.243
2026-04-19 23:00:27,eve,logout,172.16.0.50
2026-04-19 23:00:28,bob,logout,10.0.1.5
2026-04-19 23:00:29,root,access_denied,198.51.100.40
2026-04-19 23:00:30,charlie,logout,10.0.2.10
2026-04-19 23:00:30,eve,logout,10.0.0.1
2026-04-19 23:00:32,alice,logout,10.0.0.1
2026-04-19 23:00:33,eve,login,192.168.1.100
2026-04-19 23:00:34,eve,logout,10.0.2.10
2026-04-19 23:00:35,bob,login,10.0.0.1
2026-04-19 23:00:36,alice,login,10.0.1.5
2026-04-19 23:00:37,bob,logout,10.0.0.1
2026-04-19 23:00:38,root,login,10.0.2.10
2026-04-19 23:00:39,bob,login,192.168.1.100
2026-04-19 23:00:41,bob,logout,192.168.1.100
2026-04-19 23:00:42,alice,access_resource,10.0.2.10
2026-04-19 23:00:43,dave,login,10.0.1.5
2026-04-19 23:00:44,root,login,10.0.1.5
2026-04-19 23:00:45,dave,access_resource,10.0.2.10
2026-04-19 23:00:46,alice,access_resource,192.168.1.100
2026-04-19 23:00:47,dave,access_resource,10.0.1.5
2026-04-19 23:00:49,root,access_resource,192.168.1.100
2026-04-19 23:00:50,dave,logout,172.16.0.50
2026-04-19 23:00:51,root,delete_policy,198.51.100.251
2026-04-19 23:00:53,frank,logout,10.0.1.5
2026-04-19 23:00:55,dave,login,10.0.1.5
2026-04-19 23:00:56,eve,access_resource,10.0.1.5
2026-04-19 23:00:58,alice,access_resource,10.0.0.1
2026-04-19 23:00:59,frank,login,172.16.0.50
2026-04-19 23:01:01,frank,access_resource,192.168.1.100
2026-04-19 23:01:02,charlie,access_resource,10.0.1.5
2026-04-19 23:01:04,dave,logout,192.168.1.100
2026-04-19 23:01:06,dave,login,172.16.0.50
2026-04-19 23:01:07,eve,logout,192.168.1.100
2026-04-19 23:01:08,root,login,192.168.1.100
2026-04-19 23:01:10,eve,logout,10.0.2.10
2026-04-19 23:01:11,charlie,login,192.168.1.100
2026-04-19 23:01:11,dave,access_resource,192.168.1.100
2026-04-19 23:01:13,eve,logout,192.168.1.100
2026-04-19 23:01:15,alice,logout,192.168.1.100
2026-04-19 23:01:16,root,logout,10.0.2.10
2026-04-19 23:01:17,dave,access_resource,192.168.1.100
2026-04-19 23:01:17,eve,logout,10.0.2.10
2026-04-19 23:01:19,alice,login,10.0.2.10
2026-04-19 23:01:20,eve,access_resource,10.0.0.1
2026-04-19 23:01:21,dave,login,192.168.1.100
2026-04-19 23:01:23,dave,logout,172.16.0.50
2026-04-19 23:01:24,dave,logout,10.0.1.5
2026-04-19 23:01:25,root,logout,172.16.0.50
2026-04-19 23:01:26,bob,logout,192.168.1.100
2026-04-19 23:01:27,bob,login,10.0.1.5
2026-04-19 23:01:28,eve,access_resource,192.168.1.100
2026-04-19 23:01:30,alice,logout,10.0.2.10
2026-04-19 23:01:31,alice,access_resource,10.0.0.1
2026-04-19 23:01:32,root,logout,10.0.0.1
2026-04-19 23:01:34,dave,logout,10.0.2.10
2026-04-19 23:01:35,root,login,192.168.1.100
2026-04-19 23:01:36,dave,access_resource,172.16.0.50
2026-04-19 23:01:37,bob,access_resource,10.0.2.10
2026-04-19 23:01:38,dave,login,10.0.1.5
2026-04-19 23:01:39,root,access_resource,172.16.0.50
2026-04-19 23:01:40,root,logout,10.0.2.10
2026-04-19 23:01:41,root,login,192.168.1.100
2026-04-19 23:01:42,dave,login,10.0.1.5
2026-04-19 23:01:43,bob,login,192.168.1.100
2026-04-19 23:01:44,alice,login,10.0.2.10
2026-04-19 23:01:45,charlie,access_resource,192.168.1.100
2026-04-19 23:01:45,charlie,logout,172.16.0.50
2026-04-19 23:01:47,dave,access_resource,10.0.2.10
2026-04-19 23:01:48,charlie,logout,10.0.0.1
2026-04-19 23:01:49,dave,access_resource,192.168.1.100
2026-04-19 23:01:51,root,access_resource,172.16.0.50
2026-04-19 23:01:52,bob,login,10.0.1.5
2026-04-19 23:01:52,bob,logout,10.0.2.10
2026-04-19 23:01:53,bob,logout,172.16.0.50
2026-04-19 23:01:55,alice,access_resource,10.0.1.5
2026-04-19 23:01:55,charlie,logout,10.0.0.1
2026-04-19 23:01:57,alice,logout,10.0.0.1
2026-04-19 23:01:59,dave,login,192.168.1.100
2026-04-19 23:02:01,dave,login,10.0.0.1
2026-04-19 23:02:03,frank,access_resource,10.0.0.1
2026-04-19 23:02:04,root,logout,192.168.1.100
2026-04-19 23:02:06,alice,login,172.16.0.50
2026-04-19 23:02:07,alice,logout,10.0.1.5
2026-04-19 23:02:08,charlie,login,10.0.1.5
2026-04-19 23:02:09,bob,access_resource,192.168.1.100
2026-04-19 23:02:11,alice,login,10.0.2.10
2026-04-19 23:02:13,bob,login,192.168.1.100
2026-04-19 23:02:13,dave,access_resource,192.168.1.100
2026-04-19 23:02:15,charlie,access_resource,10.0.2.10
2026-04-19 23:02:17,alice,access_resource,192.168.1.100
2026-04-19 23:02:17,root,logout,192.168.1.100
2026-04-19 23:02:19,frank,access_resource,172.16.0.50
2026-04-19 23:02:21,alice,logout,10.0.1.5
2026-04-19 23:02:23,frank,access_resource,10.0.1.5
2026-04-19 23:02:25,frank,access_resource,10.0.1.5
2026-04-19 23:02:26,root,access_resource,10.0.2.10
2026-04-19 23:02:28,alice,access_resource,10.0.0.1
2026-04-19 23:02:30,bob,logout,10.0.2.10
2026-04-19 23:02:31,dave,login,10.0.0.1
2026-04-19 23:02:32,charlie,logout,10.0.0.1
2026-04-19 23:02:32,eve,access_resource,10.0.2.10
2026-04-19 23:02:34,frank,logout,172.16.0.50
2026-04-19 23:02:35,alice,login,10.0.2.10
2026-04-19 23:02:37,bob,login,10.0.1.5
2026-04-19 23:02:38,root,access_resource,172.16.0.50
2026-04-19 23:02:39,bob,logout,10.0.2.10
2026-04-19 23:02:41,root,access_resource,172.16.0.50
2026-04-19 23:02:43,eve,login,10.0.2.10
2026-04-19 23:02:43,root,logout,10.0.0.1
2026-04-19 23:02:45,charlie,logout,10.0.2.10
2026-04-19 23:02:47,bob,login,10.0.2.10
2026-04-19 23:02:48,bob,logout,172.16.0.50
2026-04-19 23:02:49,frank,login,10.0.0.1
2026-04-19 23:02:51,root,logout,10.0.0.1
2026-04-19 23:02:53,alice,login,10.0.0.1
2026-04-19 23:02:54,root,delete_policy,198.51.100.83
2026-04-19 23:02:56,frank,access_resource,10.0.2.10
2026-04-19 23:02:57,frank,login,192.168.1.100
2026-04-19 23:02:59,charlie,logout,192.168.1.100
2026-04-19 23:02:59,charlie,access_resource,172.16.0.50
2026-04-19 23:03:00,alice,login,192.168.1.100
2026-04-19 23:03:02,eve,access_resource,192.168.1.100
2026-04-19 23:03:03,charlie,access_resource,10.0.0.1
2026-04-19 23:03:05,alice,login,10.0.1.5
2026-04-19 23:03:06,frank,logout,172.16.0.50
2026-04-19 23:03:07,bob,access_resource,10.0.0.1
2026-04-19 23:03:07,eve,access_resource,192.168.1.100
2026-04-19 23:03:09,eve,access_resource,192.168.1.100
2026-04-19 23:03:10,alice,login,192.168.1.100
2026-04-19 23:03:12,frank,login,10.0.0.1
2026-04-19 23:03:13,eve,logout,10.0.1.5
2026-04-19 23:03:14,root,access_resource,10.0.2.10
2026-04-19 23:03:15,root,login,10.0.1.5
2026-04-19 23:03:16,alice,login,10.0.0.1
2026-04-19 23:03:17,charlie,logout,10.0.1.5
2026-04-19 23:03:19,dave,login,172.16.0.50
2026-04-19 23:03:21,alice,access_resource,10.0.2.10
2026-04-19 23:03:23,eve,delete_policy,198.51.100.133
2026-04-19 23:03:25,eve,logout,172.16.0.50
2026-04-19 23:03:26,charlie,logout,10.0.1.5
2026-04-19 23:03:27,charlie,logout,172.16.0.50
2026-04-19 23:03:28,bob,login,192.168.1.100
2026-04-19 23:03:29,frank,logout,192.168.1.100
2026-04-19 23:03:30,alice,logout,10.0.1.5
2026-04-19 23:03:31,charlie,logout,10.0.0.1
2026-04-19 23:03:31,bob,logout,192.168.1.100
2026-04-19 23:03:33,alice,access_resource,172.16.0.50
2026-04-19 23:03:34,root,login,10.0.0.1
2026-04-19 23:03:35,charlie,access_resource,192.168.1.100
2026-04-19 23:03:37,root,login,10.0.0.1
2026-04-19 23:03:39,alice,access_resource,10.0.0.1
2026-04-19 23:03:40,bob,access_resource,172.16.0.50
2026-04-19 23:03:42,eve,logout,10.0.2.10
2026-04-19 23:03:43,charlie,access_resource,172.16.0.50
2026-04-19 23:03:45,charlie,login,10.0.0.1
2026-04-19 23:03:46,charlie,login,192.168.1.100
2026-04-19 23:03:46,bob,access_resource,10.0.2.10
2026-04-19 23:03:48,eve,access_resource,192.168.1.100
2026-04-19 23:03:49,eve,access_resource,10.0.2.10
2026-04-19 23:03:50,root,access_resource,192.168.1.100
2026-04-19 23:03:52,frank,login,10.0.1.5
2026-04-19 23:03:54,dave,logout,10.0.0.1
2026-04-19 23:03:55,root,access_resource,10.0.1.5
2026-04-19 23:03:56,eve,login,172.16.0.50
2026-04-19 23:03:58,dave,access_resource,10.0.1.5
2026-04-19 23:04:00,eve,logout,10.0.1.5
2026-04-19 23:04:02,alice,access_resource,172.16.0.50
2026-04-19 23:04:03,frank,logout,192.168.1.100
2026-04-19 23:04:04,root,logout,10.0.1.5
2026-04-19 23:04:06,alice,login,192.168.1.100
2026-04-19 23:04:07,eve,access_resource,10.0.1.5
2026-04-19 23:04:08,dave,access_resource,192.168.1.100
2026-04-19 23:04:09,dave,login,192.168.1.100
2026-04-19 23:04:11,alice,login,10.0.2.10
2026-04-19 23:04:12,eve,access_resource,10.0.0.1
2026-04-19 23:04:14,eve,logout,192.168.1.100
2026-04-19 23:04:15,charlie,login,10.0.2.10
2026-04-19 23:04:16,bob,access_resource,10.0.1.5
2026-04-19 23:04:17,root,login,10.0.2.10
2026-04-19 23:04:19,eve,login,10.0.0.1
2026-04-19 23:04:20,frank,login,192.168.1.100
2026-04-19 23:04:21,alice,access_resource,10.0.2.10
2026-04-19 23:04:22,dave,login,10.0.2.10
2026-04-19 23:04:23,root,disable_mfa,198.51.100.29
2026-04-19 23:04:23,dave,access_resource,10.0.2.10
2026-04-19 23:04:24,alice,access_resource,192.168.1.100
2026-04-19 23:04:26,alice,access_resource,10.0.0.1
2026-04-19 23:04:27,frank,logout,10.0.1.5
2026-04-19 23:04:28,dave,logout,10.0.1.5
2026-04-19 23:04:30,root,logout,10.0.0.1
2026-04-19 23:04:31,charlie,logout,192.168.1.100
2026-04-19 23:04:32,alice,access_resource,10.0.1.5
2026-04-19 23:04:33,frank,logout,10.0.2.10
2026-04-19 23:04:35,root,login,10.0.2.10
2026-04-19 23:04:36,root,login,10.0.0.1
2026-04-19 23:04:37,frank,logout,10.0.2.10
2026-04-19 23:04:39,dave,access_resource,172.16.0.50
2026-04-19 23:04:41,bob,logout,10.0.2.10
2026-04-19 23:04:43,bob,access_resource,172.16.0.50
2026-04-19 23:04:43,charlie,access_resource,10.0.0.1
2026-04-19 23:04:45,charlie,login,10.0.2.10
2026-04-19 23:04:46,dave,logout,192.168.1.100
2026-04-19 23:04:47,charlie,login,10.0.1.5
2026-04-19 23:04:48,root,login,10.0.1.5
2026-04-19 23:04:50,dave,login,192.168.1.100
2026-04-19 23:04:51,root,delete_policy,198.51.100.30
2026-04-19 23:04:52,root,failed_login,198.51.100.217
2026-04-19 23:04:54,bob,logout,10.0.1.5
2026-04-19 23:04:55,dave,access_resource,172.16.0.50
2026-04-19 23:04:57,charlie,logout,192.168.1.100
2026-04-19 23:04:57,frank,logout,10.0.0.1
2026-04-19 23:04:59,frank,logout,10.0.0.1
2026-04-19 23:05:01,alice,login,172.16.0.50
2026-04-19 23:05:02,charlie,login,10.0.2.10
2026-04-19 23:05:04,root,logout,192.168.1.100
2026-04-19 23:05:05,root,login,10.0.2.10
2026-04-19 23:05:07,frank,login,10.0.0.1
2026-04-19 23:05:08,bob,login,172.16.0.50
2026-04-19 23:05:09,charlie,access_resource,10.0.1.5
2026-04-19 23:05:11,frank,login,10.0.1.5
2026-04-19 23:05:12,eve,login,10.0.1.5
2026-04-19 23:05:13,root,failed_login,198.51.100.141
2026-04-19 23:05:14,charlie,logout,10.0.1.5
2026-04-19 23:05:16,alice,login,10.0.0.1
2026-04-19 23:05:17,root,access_resource,10.0.2.10
2026-04-19 23:05:18,eve,access_resource,192.168.1.100
2026-04-19 23:05:19,root,access_resource,172.16.0.50
2026-04-19 23:05:20,root,login,172.16.0.50
2026-04-19 23:05:20,eve,logout,192.168.1.100
2026-04-19 23:05:22,bob,login,10.0.0.1
2026-04-19 23:05:23,root,logout,10.0.2.10
2026-04-19 23:05:25,charlie,logout,192.168.1.100
2026-04-19 23:05:26,eve,login,192.168.1.100
2026-04-19 23:05:28,alice,access_resource,10.0.2.10
2026-04-19 23:05:28,charlie,logout,10.0.2.10
2026-04-19 23:05:29,charlie,logout,192.168.1.100
2026-04-19 23:05:31,charlie,logout,10.0.1.5
2026-04-19 23:05:33,frank,logout,172.16.0.50
2026-04-19 23:05:33,root,logout,172.16.0.50
2026-04-19 23:05:35,bob,logout,10.0.2.10
2026-04-19 23:05:36,frank,logout,10.0.1.5
2026-04-19 23:05:37,dave,logout,10.0.2.10
2026-04-19 23:05:38,eve,access_resource,172.16.0.50
2026-04-19 23:05:39,eve,login,10.0.1.5
2026-04-19 23:05:40,eve,login,10.0.2.10
2026-04-19 23:05:41,dave,access_resource,192.168.1.100
2026-04-19 23:05:43,eve,login,10.0.0.1
2026-04-19 23:05:43,alice,logout,172.16.0.50
2026-04-19 23:05:44,root,access_resource,10.0.2.10
2026-04-19 23:05:45,alice,access_resource,172.16.0.50
2026-04-19 23:05:47,eve,access_resource,10.0.1.5
2026-04-19 23:05:47,bob,logout,172.16.0.50
2026-04-19 23:05:48,dave,login,10.0.1.5
2026-04-19 23:05:49,dave,logout,172.16.0.50
2026-04-19 23:05:50,bob,logout,10.0.1.5
2026-04-19 23:05:51,bob,access_resource,172.16.0.50
2026-04-19 23:05:52,frank,logout,172.16.0.50
2026-04-19 23:05:53,charlie,access_resource,172.16.0.50
2026-04-19 23:05:54,alice,logout,10.0.2.10
2026-04-19 23:05:56,charlie,access_resource,10.0.1.5
2026-04-19 23:05:56,bob,logout,10.0.0.1
2026-04-19 23:05:58,alice,login,172.16.0.50
2026-04-19 23:05:59,charlie,login,10.0.0.1
2026-04-19 23:05:59,frank,logout,10.0.0.1
2026-04-19 23:06:00,root,access_resource,192.168.1.100
2026-04-19 23:06:02,frank,logout,10.0.2.10
2026-04-19 23:06:03,bob,login,10.0.1.5
2026-04-19 23:06:03,alice,logout,172.16.0.50
2026-04-19 23:06:04,root,access_resource,10.0.1.5
2026-04-19 23:06:05,bob,login,192.168.1.100
2026-04-19 23:06:06,root,logout,172.16.0.50
2026-04-19 23:06:07,bob,login,10.0.1.5
2026-04-19 23:06:08,eve,access_resource,10.0.1.5
2026-04-19 23:06:10,charlie,login,10.0.1.5
2026-04-19 23:06:12,bob,login,192.168.1.100
2026-04-19 23:06:13,frank,logout,192.168.1.100
2026-04-19 23:06:15,frank,logout,192.168.1.100
2026-04-19 23:06:16,charlie,logout,192.168.1.100
2026-04-19 23:06:18,charlie,login,172.16.0.50
2026-04-19 23:06:20,frank,logout,10.0.1.5
2026-04-19 23:06:21,root,delete_policy,198.51.100.134
2026-04-19 23:06:22,alice,delete_policy,198.51.100.46
2026-04-19 23:06:23,frank,logout,172.16.0.50
2026-04-19 23:06:24,root,login,10.0.0.1
2026-04-19 23:06:26,frank,logout,10.0.1.5
2026-04-19 23:06:28,root,login,10.0.0.1
2026-04-19 23:06:28,bob,logout,10.0.2.10
2026-04-19 23:06:29,charlie,login,10.0.0.1
2026-04-19 23:06:31,eve,logout,10.0.0.1
2026-04-19 23:06:32,eve,login,10.0.1.5
2026-04-19 23:06:33,dave,access_resource,192.168.1.100
2026-04-19 23:06:34,charlie,access_resource,192.168.1.100
2026-04-19 23:06:35,charlie,login,172.16.0.50
2026-04-19 23:06:36,frank,access_resource,192.168.1.100
2026-04-19 23:06:38,bob,logout,10.0.2.10
2026-04-19 23:06:39,bob,access_resource,172.16.0.50
2026-04-19 23:06:40,alice,login,10.0.1.5
2026-04-19 23:06:41,dave,login,192.168.1.100
2026-04-19 23:06:42,charlie,logout,172.16.0.50
2026-04-19 23:06:43,alice,login,10.0.2.10
2026-04-19 23:06:44,bob,logout,172.16.0.50
2026-04-19 23:06:45,bob,access_resource,10.0.1.5
2026-04-19 23:06:46,bob,disable_mfa,198.51.100.205
2026-04-19 23:06:47,charlie,access_resource,10.0.2.10
2026-04-19 23:06:49,bob,logout,192.168.1.100
2026-04-19 23:06:49,dave,login,10.0.2.10
2026-04-19 23:06:51,root,login,172.16.0.50
2026-04-19 23:06:52,charlie,access_resource,10.0.1.5
2026-04-19 23:06:53,eve,logout,10.0.0.1
2026-04-19 23:06:55,charlie,access_resource,10.0.1.5
2026-04-19 23:06:56,frank,login,10.0.2.10
2026-04-19 23:06:58,eve,logout,192.168.1.100
2026-04-19 23:06:59,dave,logout,10.0.0.1
2026-04-19 23:07:01,bob,login,10.0.1.5
2026-04-19 23:07:01,bob,logout,192.168.1.100
2026-04-19 23:07:03,alice,access_resource,10.0.1.5
2026-04-19 23:07:05,frank,logout,10.0.2.10
2026-04-19 23:07:06,eve,login,10.0.0.1
2026-04-19 23:07:07,alice,login,10.0.0.1
2026-04-19 23:07:09,frank,logout,192.168.1.100
2026-04-19 23:07:10,charlie,access_resource,10.0.0.1
2026-04-19 23:07:11,bob,login,172.16.0.50
2026-04-19 23:07:12,root,login,172.16.0.50
2026-04-19 23:07:13,eve,delete_policy,198.51.100.208
2026-04-19 23:07:15,charlie,access_resource,10.0.1.5
2026-04-19 23:07:15,bob,login,192.168.1.100
2026-04-19 23:07:17,eve,login,10.0.1.5
2026-04-19 23:07:18,root,access_resource,10.0.0.1
2026-04-19 23:07:20,charlie,access_resource,10.0.2.10
2026-04-19 23:07:21,eve,login,10.0.1.5
2026-04-19 23:07:22,alice,logout,10.0.2.10
2026-04-19 23:07:23,root,access_resource,10.0.0.1
2026-04-19 23:07:24,frank,access_resource,10.0.2.10
2026-04-19 23:07:26,alice,access_resource,10.0.0.1
2026-04-19 23:07:27,dave,access_denied,198.51.100.226
2026-04-19 23:07:29,frank,logout,10.0.1.5
2026-04-19 23:07:31,charlie,logout,10.0.0.1
2026-04-19 23:07:33,eve,login,10.0.2.10
2026-04-19 23:07:34,charlie,logout,10.0.1.5
2026-04-19 23:07:36,charlie,access_resource,10.0.1.5
2026-04-19 23:07:37,alice,access_resource,192.168.1.100
2026-04-19 23:07:38,alice,logout,10.0.1.5
2026-04-19 23:07:40,eve,login,10.0.2.10
2026-04-19 23:07:41,charlie,access_resource,10.0.1.5
2026-04-19 23:07:43,root,access_resource,10.0.0.1
2026-04-19 23:07:44,root,access_resource,10.0.1.5
2026-04-19 23:07:45,eve,access_resource,10.0.0.1
2026-04-19 23:07:46,frank,disable_mfa,198.51.100.98
2026-04-19 23:07:47,dave,login,172.16.0.50
2026-04-19 23:07:49,eve,login,192.168.1.100
2026-04-19 23:07:50,root,login,10.0.2.10
2026-04-19 23:07:51,charlie,login,192.168.1.100
2026-04-19 23:07:51,eve,access_resource,10.0.1.5
2026-04-19 23:07:53,dave,login,10.0.2.10
2026-04-19 23:07:55,root,access_resource,10.0.0.1
2026-04-19 23:07:56,bob,login,10.0.0.1
2026-04-19 23:07:57,alice,access_resource,172.16.0.50
2026-04-19 23:07:58,eve,access_resource,10.0.1.5
2026-04-19 23:07:59,charlie,access_resource,10.0.2.10
2026-04-19 23:08:01,dave,access_resource,10.0.0.1
2026-04-19 23:08:01,root,access_resource,10.0.0.1
2026-04-19 23:08:02,bob,access_resource,172.16.0.50
2026-04-19 23:08:04,eve,login,192.168.1.100
2026-04-19 23:08:05,charlie,login,10.0.2.10
2026-04-19 23:08:06,charlie,logout,10.0.0.1
2026-04-19 23:08:08,alice,access_resource,172.16.0.50
2026-04-19 23:08:09,dave,access_resource,192.168.1.100
2026-04-19 23:08:10,charlie,logout,10.0.2.10
2026-04-19 23:08:11,root,login,172.16.0.50
2026-04-19 23:08:12,frank,access_resource,172.16.0.50
2026-04-19 23:08:14,eve,login,10.0.0.1
2026-04-19 23:08:15,eve,logout,10.0.2.10
2026-04-19 23:08:17,eve,login,172.16.0.50
2026-04-19 23:08:18,bob,access_resource,10.0.2.10
2026-04-19 23:08:19,charlie,access_resource,192.168.1.100
2026-04-19 23:08:20,frank,access_resource,10.0.0.1
2026-04-19 23:08:22,bob,access_resource,10.0.2.10
2026-04-19 23:08:23,root,login,10.0.1.5
2026-04-19 23:08:25,root,access_resource,10.0.2.10
2026-04-19 23:08:26,root,logout,10.0.2.10
2026-04-19 23:08:27,charlie,access_resource,10.0.1.5
2026-04-19 23:08:28,frank,delete_policy,198.51.100.239
2026-04-19 23:08:29,frank,logout,192.168.1.100
2026-04-19 23:08:30,charlie,logout,10.0.1.5
2026-04-19 23:08:32,eve,access_resource,10.0.2.10
2026-04-19 23:08:33,eve,access_resource,192.168.1.100
2026-04-19 23:08:34,frank,logout,10.0.0.1
2026-04-19 23:08:35,charlie,access_resource,10.0.1.5
2026-04-19 23:08:35,frank,access_resource,172.16.0.50
2026-04-19 23:08:37,dave,access_resource,10.0.1.5
2026-04-19 23:08:38,dave,login,10.0.1.5
2026-04-19 23:08:39,charlie,logout,10.0.2.10
2026-04-19 23:08:41,root,logout,10.0.1.5
2026-04-19 23:08:41,frank,access_resource,10.0.0.1
2026-04-19 23:08:43,eve,logout,10.0.2.10
2026-04-19 23:08:44,eve,access_resource,172.16.0.50
2026-04-19 23:08:45,alice,login,10.0.1.5
2026-04-19 23:08:47,alice,logout,172.16.0.50
2026-04-19 23:08:48,alice,logout,192.168.1.100
2026-04-19 23:08:49,dave,login,10.0.1.5
2026-04-19 23:08:51,root,logout,10.0.2.10
2026-04-19 23:08:51,dave,access_resource,172.16.0.50
2026-04-19 23:08:52,bob,login,10.0.0.1
2026-04-19 23:08:54,alice,login,10.0.2.10
2026-04-19 23:08:55,root,logout,172.16.0.50
2026-04-19 23:08:57,root,login,10.0.1.5
2026-04-19 23:08:59,root,logout,10.0.2.10
2026-04-19 23:09:00,root,logout,10.0.0.1
2026-04-19 23:09:01,eve,logout,192.168.1.100
2026-04-19 23:09:01,alice,logout,10.0.2.10
2026-04-19 23:09:02,eve,access_resource,10.0.1.5
2026-04-19 23:09:03,frank,logout,10.0.0.1
2026-04-19 23:09:04,dave,logout,10.0.2.10
2026-04-19 23:09:05,eve,login,192.168.1.100
2026-04-19 23:09:06,root,failed_login,198.51.100.176
2026-04-19 23:09:07,dave,access_resource,192.168.1.100
2026-04-19 23:09:08,alice,login,10.0.0.1
2026-04-19 23:09:09,root,logout,172.16.0.50
2026-04-19 23:09:09,frank,access_resource,10.0.2.10
2026-04-19 23:09:11,eve,login,10.0.0.1
2026-04-19 23:09:13,frank,logout,10.0.0.1
2026-04-19 23:09:14,bob,logout,10.0.0.1
2026-04-19 23:09:16,bob,logout,172.16.0.50
2026-04-19 23:09:18,root,login,172.16.0.50
2026-04-19 23:09:19,charlie,logout,192.168.1.100
2026-04-19 23:09:21,dave,access_resource,10.0.2.10
2026-04-19 23:09:22,dave,access_resource,172.16.0.50
2026-04-19 23:09:24,frank,login,192.168.1.100
2026-04-19 23:09:25,root,logout,172.16.0.50
2026-04-19 23:09:25,root,logout,10.0.2.10
2026-04-19 23:09:27,charlie,login,10.0.1.5
2026-04-19 23:09:29,root,logout,10.0.0.1
2026-04-19 23:09:30,alice,logout,10.0.2.10
2026-04-19 23:09:31,root,logout,10.0.1.5
2026-04-19 23:09:33,eve,access_resource,172.16.0.50
2026-04-19 23:09:34,root,logout,172.16.0.50
2026-04-19 23:09:35,charlie,logout,172.16.0.50
2026-04-19 23:09:37,alice,login,10.0.0.1
2026-04-19 23:09:39,frank,modify_config,198.51.100.141
2026-04-19 23:09:41,alice,logout,172.16.0.50
2026-04-19 23:09:41,charlie,access_resource,10.0.0.1
2026-04-19 23:09:42,dave,logout,10.0.1.5
2026-04-19 23:09:43,alice,logout,10.0.1.5
2026-04-19 23:09:45,dave,access_resource,172.16.0.50
2026-04-19 23:09:46,frank,login,10.0.0.1
2026-04-19 23:09:48,charlie,login,10.0.0.1
2026-04-19 23:09:49,root,access_denied,198.51.100.128
2026-04-19 23:09:51,frank,access_resource,10.0.2.10
2026-04-19 23:09:52,alice,access_resource,10.0.1.5
2026-04-19 23:09:53,root,disable_mfa,198.51.100.9
2026-04-19 23:09:54,root,access_resource,10.0.1.5
2026-04-19 23:09:55,eve,login,10.0.1.5
